Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_1of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_2of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_3of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_4of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_5of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_6of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_7of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_8of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_9of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_10of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_11of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_12of12,ImageNumber,ObjectNumber,subject,label,peak,slope
-0.060335087407728805,0.4096954720174347,0.801870874831066,1.48014227071603,-1.192294582693984,-1.571806128531894,-0.48950000670689453,-0.8574932885800083,-0.3919320403579592,-0.6418579798683218,0.24260061731437724,1.3781541255533487,20,3,100,SZ,5.0,0.46843886320790035
0.4865135471355341,-0.7795780376441406,-1.1056463524615494,-0.824196399949224,-0.5807265000844942,-0.7860663809857437,-0.934779421631545,-1.0999611569801473,-0.46712039343781236,0.6405970894852221,-0.3298887159021431,-0.5170621112612191,20,4,100,SZ,2.0,0.053822763926864345
0.4216082792162378,-0.7058503445393721,-0.8355798208804776,-0.3293766071041351,-0.05280484610318597,-0.89996523330724,0.2538817128677167,-0.20377848066064785,-0.3190862519514531,0.5883693581320913,-0.6408072193443357,0.8084584342730949,20,6,100,SZ,2.0,0.1652152408882339
-1.3317723536481063,-1.7789999838802093,-1.5013859511805707,-1.8176323242431085,-1.8519288052202723,-1.1229969202718968,-0.7908105215405449,-0.24508103468682063,0.5217421222339903,1.3322150947246565,2.039951151177567,0.6463047163016624,20,7,100,SZ,3.0,0.3070726084603086
1.866888426899418,1.0937731598595124,0.6557343082977125,-1.026061856869569,1.3589492982424838,2.3699880973662655,1.4358720773851659,2.248378619147429,2.7088179716265812,2.2719890089099213,0.22816762663632137,0.26060272882566654,20,8,100,SZ,8.0,-0.8416913232149276
1.1457563809166484,1.8770720274444301,0.34283280846979475,-0.22979999832180614,-0.02398498034819456,-0.9188130250573237,-1.2503337633479334,-0.8944475419991826,-0.4894942364986627,0.10316724459703625,1.589278742160465,0.6191091556753697,21,2,100,SZ,6.0,0.3724052574307673
2.2669841992017004,0.9497454628160636,0.10972220283187245,1.0538864534797958,1.0516864431455821,1.1723155257641718,0.40644386501676205,-0.7636779484949788,-1.27837331155349,-1.3536710257218392,-0.21062538349080406,0.09103680568496994,22,1,100,SZ,8.0,0.4984153703718537
0.28086886140383394,0.33121105051136013,0.7570438551146131,0.3570688437710658,0.266093726133232,1.0901344020660486,0.6826954583587163,-0.607202586874236,-0.940642411283723,-1.3289597585849442,-0.8600140948071899,0.6244147301857019,22,2,100,SZ,9.0,0.9497615163912336
-0.6151266297083874,-0.1325961762630408,-1.382019072388089,-1.0709177243360142,-1.9007815275076445,0.10101947020319267,1.3725666122522784,0.28241213084910965,-0.40765029918049667,0.08626268959872166,-0.2757256747914207,-0.5625591961801242,23,1,100,SZ,6.0,-0.3202008311506267
0.0291471731557207,-0.2035115007043494,0.39292222372958696,-0.5333822488212547,-0.2943051360953973,-0.9516623519672994,-0.22270712787259603,-0.2839528033567711,-0.1741339454353267,-0.6059473225305197,-0.942938663644318,-0.9926616852009709,23,2,100,SZ,1.0,-0.10708043776786003
1.8853791910604933,1.9285346538397008,3.6049122035506214,6.907120514788052,7.753460026691529,6.263090562498638,3.874565848568384,-0.6251797197208689,0.928820070413783,-0.9202573782595472,-1.1291495442559067,0.7572783151217067,23,3,100,SZ,4.0,-0.9739351604334112
0.13512383897734015,0.2958052821047327,0.21711263604917377,0.3424092188783201,0.5118074117125373,0.6334346823811001,0.4281149862589616,0.4607829595760964,1.1161088896170375,0.6918659218825348,0.7591402484147352,-0.23377335100192398,23,4,100,SZ,9.0,-0.5743479011657187
0.3340790772247943,-0.010397424796238413,-0.20845019858945338,-0.3104962537411494,0.1740403260453479,-0.3028979433459329,-0.7493253283963639,-1.0451834021506468,-0.10652814618655859,-0.5377425919922734,-0.20848816354523209,-1.113455922045167,23,5,100,SZ,0.0,-0.1255343212802491
